,Edad,Fecha,Total vacunados
21049,73,2021-07-10,38.0
21050,74,2021-07-10,25.0
21051,75,2021-07-10,30.0
21052,76,2021-07-10,25.0
21053,77,2021-07-10,23.0
21054,78,2021-07-10,23.0
21055,79,2021-07-10,23.0
21056,80,2021-07-10,18.0
21057,81,2021-07-10,16.0
21058,82,2021-07-10,23.0
21059,83,2021-07-10,13.0
21060,84,2021-07-10,10.0
21061,85,2021-07-10,15.0
21062,86,2021-07-10,10.0
21063,87,2021-07-10,5.0
21064,88,2021-07-10,9.0
21065,89,2021-07-10,2.0
21066,90,2021-07-10,6.0
21067,91,2021-07-10,7.0
21068,92,2021-07-10,2.0
21069,93,2021-07-10,3.0
21070,94,2021-07-10,2.0
21071,95,2021-07-10,1.0
21072,96,2021-07-10,1.0
21073,97,2021-07-10,0.0
21074,98,2021-07-10,1.0
21075,99,2021-07-10,0.0
21076,100,2021-07-10,0.0
21077,101,2021-07-10,0.0
21078,102,2021-07-10,0.0
21079,103,2021-07-10,0.0
21080,104,2021-07-10,0.0
21081,105,2021-07-10,0.0
21082,106,2021-07-10,0.0
21083,107,2021-07-10,0.0
21084,108,2021-07-10,0.0
21085,109,2021-07-10,0.0
21086,110,2021-07-10,0.0
21087,111,2021-07-10,0.0
21088,112,2021-07-10,0.0
21089,116,2021-07-10,0.0
21090,120,2021-07-10,0.0
21091,121,2021-07-10,0.0
21092,124,2021-07-10,0.0
21093,221,2021-07-10,0.0
21094,12,2021-07-11,17.0
21095,13,2021-07-11,25.0
21096,14,2021-07-11,25.0
21097,15,2021-07-11,35.0
21098,16,2021-07-11,279.0
21099,17,2021-07-11,130.0
21100,18,2021-07-11,112.0
21101,19,2021-07-11,111.0
21102,20,2021-07-11,115.0
21103,21,2021-07-11,130.0
21104,22,2021-07-11,366.0
21105,23,2021-07-11,168.0
21106,24,2021-07-11,225.0
21107,25,2021-07-11,183.0
21108,26,2021-07-11,189.0
21109,27,2021-07-11,205.0
21110,28,2021-07-11,206.0
21111,29,2021-07-11,214.0
21112,30,2021-07-11,177.0
21113,31,2021-07-11,182.0
21114,32,2021-07-11,152.0
21115,33,2021-07-11,137.0
21116,34,2021-07-11,139.0
21117,35,2021-07-11,122.0
21118,36,2021-07-11,118.0
21119,37,2021-07-11,93.0
21120,38,2021-07-11,82.0
21121,39,2021-07-11,92.0
21122,40,2021-07-11,72.0
21123,41,2021-07-11,75.0
21124,42,2021-07-11,73.0
21125,43,2021-07-11,55.0
21126,44,2021-07-11,63.0
21127,45,2021-07-11,64.0
21128,46,2021-07-11,53.0
21129,47,2021-07-11,63.0
21130,48,2021-07-11,43.0
21131,49,2021-07-11,47.0
21132,50,2021-07-11,36.0
21133,51,2021-07-11,37.0
21134,52,2021-07-11,33.0
21135,53,2021-07-11,38.0
21136,54,2021-07-11,31.0
21137,55,2021-07-11,20.0
21138,56,2021-07-11,33.0
21139,57,2021-07-11,34.0
21140,58,2021-07-11,24.0
21141,59,2021-07-11,27.0
21142,60,2021-07-11,13.0
21143,61,2021-07-11,13.0
21144,62,2021-07-11,12.0
21145,63,2021-07-11,14.0
21146,64,2021-07-11,14.0
21147,65,2021-07-11,15.0
21148,66,2021-07-11,7.0
21149,67,2021-07-11,8.0
21150,68,2021-07-11,7.0
21151,69,2021-07-11,6.0
21152,70,2021-07-11,2.0
21153,71,2021-07-11,4.0
21154,72,2021-07-11,5.0
21155,73,2021-07-11,3.0
21156,74,2021-07-11,1.0
21157,75,2021-07-11,3.0
21158,76,2021-07-11,2.0
21159,77,2021-07-11,3.0
21160,78,2021-07-11,2.0
21161,79,2021-07-11,6.0
21162,80,2021-07-11,3.0
21163,81,2021-07-11,2.0
21164,82,2021-07-11,4.0
21165,83,2021-07-11,1.0
21166,84,2021-07-11,0.0
21167,85,2021-07-11,1.0
21168,86,2021-07-11,0.0
21169,87,2021-07-11,2.0
21170,88,2021-07-11,1.0
21171,89,2021-07-11,1.0
21172,90,2021-07-11,0.0
21173,91,2021-07-11,0.0
21174,92,2021-07-11,1.0
21175,93,2021-07-11,0.0
21176,94,2021-07-11,0.0
21177,95,2021-07-11,0.0
21178,96,2021-07-11,0.0
21179,97,2021-07-11,0.0
21180,98,2021-07-11,0.0
21181,99,2021-07-11,0.0
21182,100,2021-07-11,0.0
21183,101,2021-07-11,0.0
21184,102,2021-07-11,0.0
21185,103,2021-07-11,0.0
21186,104,2021-07-11,0.0
21187,105,2021-07-11,0.0
21188,106,2021-07-11,0.0
21189,107,2021-07-11,0.0
21190,108,2021-07-11,0.0
21191,109,2021-07-11,0.0
21192,110,2021-07-11,0.0
21193,111,2021-07-11,0.0
21194,112,2021-07-11,0.0
21195,116,2021-07-11,0.0
21196,120,2021-07-11,0.0
21197,121,2021-07-11,0.0
21198,124,2021-07-11,0.0
21199,221,2021-07-11,0.0
21200,12,2021-07-12,938.0
21201,13,2021-07-12,997.0
21202,14,2021-07-12,1127.0
21203,15,2021-07-12,3769.0
21204,16,2021-07-12,14591.0
21205,17,2021-07-12,6612.0
21206,18,2021-07-12,1986.0
21207,19,2021-07-12,1871.0
21208,20,2021-07-12,3539.0
21209,21,2021-07-12,30236.0
21210,22,2021-07-12,11925.0
21211,23,2021-07-12,7248.0
21212,24,2021-07-12,8612.0
21213,25,2021-07-12,10387.0
21214,26,2021-07-12,4940.0
21215,27,2021-07-12,4411.0
21216,28,2021-07-12,4260.0
21217,29,2021-07-12,4201.0
21218,30,2021-07-12,3835.0
21219,31,2021-07-12,3653.0
21220,32,2021-07-12,3419.0
21221,33,2021-07-12,3167.0
21222,34,2021-07-12,2930.0
21223,35,2021-07-12,2673.0
21224,36,2021-07-12,2438.0
21225,37,2021-07-12,2308.0
21226,38,2021-07-12,2315.0
21227,39,2021-07-12,2255.0
21228,40,2021-07-12,1987.0
21229,41,2021-07-12,1932.0
21230,42,2021-07-12,1774.0
21231,43,2021-07-12,1726.0
21232,44,2021-07-12,1642.0
21233,45,2021-07-12,1420.0
21234,46,2021-07-12,1368.0
21235,47,2021-07-12,1282.0
21236,48,2021-07-12,1148.0
21237,49,2021-07-12,1109.0
21238,50,2021-07-12,967.0
21239,51,2021-07-12,886.0
21240,52,2021-07-12,913.0
21241,53,2021-07-12,872.0
21242,54,2021-07-12,836.0
21243,55,2021-07-12,851.0
21244,56,2021-07-12,789.0
21245,57,2021-07-12,748.0
21246,58,2021-07-12,681.0
21247,59,2021-07-12,599.0
21248,60,2021-07-12,579.0
21249,61,2021-07-12,536.0
21250,62,2021-07-12,474.0
21251,63,2021-07-12,378.0
21252,64,2021-07-12,399.0
21253,65,2021-07-12,353.0
21254,66,2021-07-12,278.0
21255,67,2021-07-12,241.0
21256,68,2021-07-12,248.0
21257,69,2021-07-12,222.0
21258,70,2021-07-12,157.0
21259,71,2021-07-12,182.0
21260,72,2021-07-12,148.0
21261,73,2021-07-12,138.0
21262,74,2021-07-12,128.0
21263,75,2021-07-12,126.0
21264,76,2021-07-12,106.0
21265,77,2021-07-12,114.0
21266,78,2021-07-12,76.0
21267,79,2021-07-12,97.0
21268,80,2021-07-12,78.0
21269,81,2021-07-12,72.0
21270,82,2021-07-12,56.0
21271,83,2021-07-12,56.0
21272,84,2021-07-12,44.0
21273,85,2021-07-12,38.0
21274,86,2021-07-12,34.0
21275,87,2021-07-12,31.0
21276,88,2021-07-12,17.0
21277,89,2021-07-12,16.0
21278,90,2021-07-12,20.0
21279,91,2021-07-12,16.0
21280,92,2021-07-12,10.0
21281,93,2021-07-12,9.0
21282,94,2021-07-12,6.0
21283,95,2021-07-12,4.0
21284,96,2021-07-12,3.0
21285,97,2021-07-12,0.0
21286,98,2021-07-12,1.0
21287,99,2021-07-12,2.0
21288,100,2021-07-12,0.0
21289,101,2021-07-12,0.0
21290,102,2021-07-12,0.0
21291,103,2021-07-12,0.0
21292,104,2021-07-12,0.0
21293,105,2021-07-12,0.0
21294,106,2021-07-12,0.0
21295,107,2021-07-12,0.0
21296,108,2021-07-12,0.0
21297,109,2021-07-12,0.0
21298,110,2021-07-12,0.0
21299,111,2021-07-12,0.0
21300,112,2021-07-12,0.0
21301,116,2021-07-12,0.0
21302,120,2021-07-12,0.0
21303,121,2021-07-12,0.0
21304,124,2021-07-12,0.0
21305,221,2021-07-12,0.0
21306,12,2021-07-13,971.0
21307,13,2021-07-13,1064.0
21308,14,2021-07-13,1460.0
21309,15,2021-07-13,48635.0
21310,16,2021-07-13,6508.0
21311,17,2021-07-13,3200.0
21312,18,2021-07-13,1665.0
21313,19,2021-07-13,1617.0
21314,20,2021-07-13,4834.0
21315,21,2021-07-13,26433.0
21316,22,2021-07-13,8571.0
21317,23,2021-07-13,4916.0
21318,24,2021-07-13,6995.0
21319,25,2021-07-13,5309.0
21320,26,2021-07-13,3859.0
21321,27,2021-07-13,3485.0
21322,28,2021-07-13,3351.0
21323,29,2021-07-13,3287.0
21324,30,2021-07-13,3140.0
21325,31,2021-07-13,2946.0
21326,32,2021-07-13,2806.0
21327,33,2021-07-13,2576.0
21328,34,2021-07-13,2378.0
21329,35,2021-07-13,2151.0
21330,36,2021-07-13,2000.0
21331,37,2021-07-13,1889.0
21332,38,2021-07-13,1878.0
21333,39,2021-07-13,1861.0
21334,40,2021-07-13,1652.0
21335,41,2021-07-13,1556.0
21336,42,2021-07-13,1377.0
21337,43,2021-07-13,1359.0
21338,44,2021-07-13,1287.0
21339,45,2021-07-13,1152.0
21340,46,2021-07-13,1134.0
21341,47,2021-07-13,1070.0
21342,48,2021-07-13,1007.0
21343,49,2021-07-13,869.0
21344,50,2021-07-13,857.0
21345,51,2021-07-13,788.0
21346,52,2021-07-13,733.0
21347,53,2021-07-13,733.0
21348,54,2021-07-13,690.0
21349,55,2021-07-13,687.0
21350,56,2021-07-13,631.0
21351,57,2021-07-13,600.0
21352,58,2021-07-13,591.0
21353,59,2021-07-13,496.0
21354,60,2021-07-13,501.0
21355,61,2021-07-13,444.0
21356,62,2021-07-13,435.0
21357,63,2021-07-13,346.0
21358,64,2021-07-13,361.0
21359,65,2021-07-13,283.0
21360,66,2021-07-13,237.0
21361,67,2021-07-13,215.0
21362,68,2021-07-13,179.0
21363,69,2021-07-13,166.0
21364,70,2021-07-13,176.0
21365,71,2021-07-13,155.0
21366,72,2021-07-13,127.0
21367,73,2021-07-13,116.0
21368,74,2021-07-13,120.0
21369,75,2021-07-13,95.0
21370,76,2021-07-13,96.0
21371,77,2021-07-13,110.0
21372,78,2021-07-13,83.0
21373,79,2021-07-13,80.0
21374,80,2021-07-13,62.0
21375,81,2021-07-13,68.0
21376,82,2021-07-13,53.0
21377,83,2021-07-13,60.0
21378,84,2021-07-13,41.0
21379,85,2021-07-13,31.0
21380,86,2021-07-13,45.0
21381,87,2021-07-13,26.0
21382,88,2021-07-13,37.0
21383,89,2021-07-13,23.0
21384,90,2021-07-13,29.0
21385,91,2021-07-13,19.0
21386,92,2021-07-13,12.0
21387,93,2021-07-13,4.0
21388,94,2021-07-13,4.0
21389,95,2021-07-13,2.0
21390,96,2021-07-13,3.0
21391,97,2021-07-13,1.0
21392,98,2021-07-13,0.0
21393,99,2021-07-13,0.0
21394,100,2021-07-13,0.0
21395,101,2021-07-13,0.0
21396,102,2021-07-13,0.0
21397,103,2021-07-13,0.0
21398,104,2021-07-13,0.0
21399,105,2021-07-13,0.0
21400,106,2021-07-13,0.0
21401,107,2021-07-13,0.0
21402,108,2021-07-13,0.0
21403,109,2021-07-13,0.0
21404,110,2021-07-13,0.0
21405,111,2021-07-13,0.0
21406,112,2021-07-13,0.0
21407,116,2021-07-13,0.0
21408,120,2021-07-13,0.0
21409,121,2021-07-13,0.0
21410,124,2021-07-13,0.0
21411,221,2021-07-13,0.0
21412,12,2021-07-14,928.0
21413,13,2021-07-14,988.0
21414,14,2021-07-14,1317.0
21415,15,2021-07-14,31014.0
21416,16,2021-07-14,4311.0
21417,17,2021-07-14,2349.0
21418,18,2021-07-14,1369.0
21419,19,2021-07-14,1713.0
21420,20,2021-07-14,37017.0
21421,21,2021-07-14,12010.0
21422,22,2021-07-14,6300.0
21423,23,2021-07-14,5016.0
21424,24,2021-07-14,4399.0
21425,25,2021-07-14,3903.0
21426,26,2021-07-14,2959.0
21427,27,2021-07-14,2801.0
21428,28,2021-07-14,2668.0
21429,29,2021-07-14,2630.0
21430,30,2021-07-14,2455.0
21431,31,2021-07-14,2273.0
21432,32,2021-07-14,2185.0
21433,33,2021-07-14,2052.0
21434,34,2021-07-14,1941.0
21435,35,2021-07-14,1803.0
21436,36,2021-07-14,1622.0
21437,37,2021-07-14,1470.0
21438,38,2021-07-14,1468.0
21439,39,2021-07-14,1553.0
21440,40,2021-07-14,1331.0
21441,41,2021-07-14,1257.0
21442,42,2021-07-14,1135.0
21443,43,2021-07-14,1033.0
21444,44,2021-07-14,992.0
21445,45,2021-07-14,981.0
21446,46,2021-07-14,1025.0
21447,47,2021-07-14,862.0
21448,48,2021-07-14,811.0
21449,49,2021-07-14,733.0
21450,50,2021-07-14,719.0
21451,51,2021-07-14,636.0
21452,52,2021-07-14,688.0
21453,53,2021-07-14,610.0
21454,54,2021-07-14,600.0
21455,55,2021-07-14,589.0
21456,56,2021-07-14,557.0
21457,57,2021-07-14,531.0
21458,58,2021-07-14,509.0
21459,59,2021-07-14,440.0
21460,60,2021-07-14,423.0
21461,61,2021-07-14,362.0
21462,62,2021-07-14,359.0
21463,63,2021-07-14,294.0
21464,64,2021-07-14,305.0
21465,65,2021-07-14,279.0
21466,66,2021-07-14,208.0
21467,67,2021-07-14,221.0
21468,68,2021-07-14,173.0
21469,69,2021-07-14,159.0
21470,70,2021-07-14,124.0
21471,71,2021-07-14,138.0
21472,72,2021-07-14,116.0
21473,73,2021-07-14,128.0
21474,74,2021-07-14,110.0
21475,75,2021-07-14,97.0
21476,76,2021-07-14,107.0
21477,77,2021-07-14,72.0
21478,78,2021-07-14,56.0
21479,79,2021-07-14,67.0
21480,80,2021-07-14,57.0
21481,81,2021-07-14,53.0
21482,82,2021-07-14,53.0
21483,83,2021-07-14,39.0
21484,84,2021-07-14,41.0
21485,85,2021-07-14,37.0
21486,86,2021-07-14,36.0
21487,87,2021-07-14,21.0
21488,88,2021-07-14,33.0
21489,89,2021-07-14,22.0
21490,90,2021-07-14,16.0
21491,91,2021-07-14,9.0
21492,92,2021-07-14,7.0
21493,93,2021-07-14,9.0
21494,94,2021-07-14,10.0
21495,95,2021-07-14,6.0
21496,96,2021-07-14,1.0
21497,97,2021-07-14,1.0
21498,98,2021-07-14,1.0
21499,99,2021-07-14,1.0
21500,100,2021-07-14,0.0
21501,101,2021-07-14,1.0
21502,102,2021-07-14,0.0
21503,103,2021-07-14,0.0
21504,104,2021-07-14,0.0
21505,105,2021-07-14,0.0
21506,106,2021-07-14,0.0
21507,107,2021-07-14,0.0
21508,108,2021-07-14,0.0
21509,109,2021-07-14,0.0
21510,110,2021-07-14,0.0
21511,111,2021-07-14,0.0
21512,112,2021-07-14,0.0
21513,116,2021-07-14,0.0
21514,120,2021-07-14,0.0
21515,121,2021-07-14,0.0
21516,124,2021-07-14,0.0
21517,221,2021-07-14,0.0
21518,12,2021-07-15,733.0
21519,13,2021-07-15,801.0
21520,14,2021-07-15,1011.0
21521,15,2021-07-15,10938.0
21522,16,2021-07-15,6234.0
21523,17,2021-07-15,3469.0
21524,18,2021-07-15,3811.0
21525,19,2021-07-15,3784.0
21526,20,2021-07-15,26835.0
21527,21,2021-07-15,11892.0
21528,22,2021-07-15,7812.0
21529,23,2021-07-15,5374.0
21530,24,2021-07-15,5002.0
21531,25,2021-07-15,4728.0
21532,26,2021-07-15,4311.0
21533,27,2021-07-15,3989.0
21534,28,2021-07-15,3806.0
21535,29,2021-07-15,3851.0
21536,30,2021-07-15,3818.0
21537,31,2021-07-15,3498.0
21538,32,2021-07-15,3376.0
21539,33,2021-07-15,2955.0
21540,34,2021-07-15,2758.0
21541,35,2021-07-15,2563.0
21542,36,2021-07-15,2341.0
21543,37,2021-07-15,2170.0
21544,38,2021-07-15,2235.0
21545,39,2021-07-15,2248.0
21546,40,2021-07-15,2051.0
21547,41,2021-07-15,1807.0
21548,42,2021-07-15,1689.0
21549,43,2021-07-15,1593.0
21550,44,2021-07-15,1541.0
21551,45,2021-07-15,1505.0
21552,46,2021-07-15,1455.0
21553,47,2021-07-15,1394.0
21554,48,2021-07-15,1290.0
21555,49,2021-07-15,1207.0
21556,50,2021-07-15,1106.0
21557,51,2021-07-15,1006.0
21558,52,2021-07-15,989.0
21559,53,2021-07-15,992.0
21560,54,2021-07-15,1005.0
21561,55,2021-07-15,888.0
21562,56,2021-07-15,861.0
21563,57,2021-07-15,801.0
21564,58,2021-07-15,782.0
21565,59,2021-07-15,705.0
21566,60,2021-07-15,632.0
21567,61,2021-07-15,528.0
21568,62,2021-07-15,488.0
21569,63,2021-07-15,489.0
21570,64,2021-07-15,420.0
21571,65,2021-07-15,394.0
21572,66,2021-07-15,335.0
21573,67,2021-07-15,299.0
21574,68,2021-07-15,280.0
21575,69,2021-07-15,203.0
21576,70,2021-07-15,213.0
21577,71,2021-07-15,208.0
21578,72,2021-07-15,158.0
21579,73,2021-07-15,164.0
21580,74,2021-07-15,172.0
21581,75,2021-07-15,150.0
21582,76,2021-07-15,135.0
21583,77,2021-07-15,118.0
21584,78,2021-07-15,104.0
21585,79,2021-07-15,101.0
21586,80,2021-07-15,100.0
21587,81,2021-07-15,72.0
21588,82,2021-07-15,58.0
21589,83,2021-07-15,61.0
21590,84,2021-07-15,50.0
21591,85,2021-07-15,47.0
21592,86,2021-07-15,41.0
21593,87,2021-07-15,47.0
21594,88,2021-07-15,32.0
21595,89,2021-07-15,28.0
21596,90,2021-07-15,26.0
21597,91,2021-07-15,24.0
21598,92,2021-07-15,12.0
21599,93,2021-07-15,14.0
21600,94,2021-07-15,5.0
21601,95,2021-07-15,9.0
21602,96,2021-07-15,2.0
21603,97,2021-07-15,3.0
21604,98,2021-07-15,1.0
21605,99,2021-07-15,3.0
21606,100,2021-07-15,1.0
21607,101,2021-07-15,1.0
21608,102,2021-07-15,0.0
21609,103,2021-07-15,0.0
21610,104,2021-07-15,0.0
21611,105,2021-07-15,0.0
21612,106,2021-07-15,0.0
21613,107,2021-07-15,0.0
21614,108,2021-07-15,0.0
21615,109,2021-07-15,0.0
21616,110,2021-07-15,0.0
21617,111,2021-07-15,0.0
21618,112,2021-07-15,0.0
21619,116,2021-07-15,0.0
21620,120,2021-07-15,0.0
21621,121,2021-07-15,0.0
21622,124,2021-07-15,0.0
21623,221,2021-07-15,0.0
21624,12,2021-07-16,27.0
21625,13,2021-07-16,28.0
21626,14,2021-07-16,32.0
21627,15,2021-07-16,320.0
21628,16,2021-07-16,158.0
21629,17,2021-07-16,100.0
21630,18,2021-07-16,74.0
21631,19,2021-07-16,112.0
21632,20,2021-07-16,486.0
21633,21,2021-07-16,370.0
21634,22,2021-07-16,209.0
21635,23,2021-07-16,169.0
21636,24,2021-07-16,147.0
21637,25,2021-07-16,154.0
21638,26,2021-07-16,143.0
21639,27,2021-07-16,141.0
21640,28,2021-07-16,139.0
21641,29,2021-07-16,139.0
21642,30,2021-07-16,132.0
21643,31,2021-07-16,101.0
21644,32,2021-07-16,120.0
21645,33,2021-07-16,102.0
21646,34,2021-07-16,96.0
21647,35,2021-07-16,96.0
21648,36,2021-07-16,93.0
21649,37,2021-07-16,73.0
21650,38,2021-07-16,77.0
21651,39,2021-07-16,82.0
21652,40,2021-07-16,63.0
21653,41,2021-07-16,60.0
21654,42,2021-07-16,68.0
21655,43,2021-07-16,49.0
21656,44,2021-07-16,40.0
21657,45,2021-07-16,53.0
21658,46,2021-07-16,43.0
21659,47,2021-07-16,66.0
21660,48,2021-07-16,34.0
21661,49,2021-07-16,35.0
21662,50,2021-07-16,37.0
21663,51,2021-07-16,27.0
21664,52,2021-07-16,24.0
21665,53,2021-07-16,25.0
21666,54,2021-07-16,25.0
21667,55,2021-07-16,30.0
21668,56,2021-07-16,22.0
21669,57,2021-07-16,30.0
21670,58,2021-07-16,23.0
21671,59,2021-07-16,14.0
21672,60,2021-07-16,16.0
21673,61,2021-07-16,11.0
21674,62,2021-07-16,14.0
21675,63,2021-07-16,13.0
21676,64,2021-07-16,7.0
21677,65,2021-07-16,4.0
21678,66,2021-07-16,4.0
21679,67,2021-07-16,10.0
21680,68,2021-07-16,1.0
21681,69,2021-07-16,6.0
21682,70,2021-07-16,5.0
21683,71,2021-07-16,3.0
21684,72,2021-07-16,6.0
21685,73,2021-07-16,4.0
21686,74,2021-07-16,4.0
21687,75,2021-07-16,1.0
21688,76,2021-07-16,2.0
21689,77,2021-07-16,3.0
21690,78,2021-07-16,0.0
21691,79,2021-07-16,2.0
21692,80,2021-07-16,1.0
21693,81,2021-07-16,1.0
21694,82,2021-07-16,0.0
21695,83,2021-07-16,1.0
21696,84,2021-07-16,2.0
21697,85,2021-07-16,1.0
21698,86,2021-07-16,0.0
21699,87,2021-07-16,1.0
21700,88,2021-07-16,2.0
21701,89,2021-07-16,0.0
21702,90,2021-07-16,0.0
21703,91,2021-07-16,0.0
21704,92,2021-07-16,1.0
21705,93,2021-07-16,0.0
21706,94,2021-07-16,0.0
21707,95,2021-07-16,0.0
21708,96,2021-07-16,0.0
21709,97,2021-07-16,0.0
21710,98,2021-07-16,0.0
21711,99,2021-07-16,0.0
21712,100,2021-07-16,0.0
21713,101,2021-07-16,0.0
21714,102,2021-07-16,0.0
21715,103,2021-07-16,0.0
21716,104,2021-07-16,0.0
21717,105,2021-07-16,0.0
21718,106,2021-07-16,0.0
21719,107,2021-07-16,0.0
21720,108,2021-07-16,0.0
21721,109,2021-07-16,0.0
21722,110,2021-07-16,0.0
21723,111,2021-07-16,0.0
21724,112,2021-07-16,0.0
21725,116,2021-07-16,0.0
21726,120,2021-07-16,0.0
21727,121,2021-07-16,0.0
21728,124,2021-07-16,0.0
21729,221,2021-07-16,0.0
21730,12,2021-07-17,119.0
21731,13,2021-07-17,127.0
21732,14,2021-07-17,157.0
21733,15,2021-07-17,1259.0
21734,16,2021-07-17,675.0
21735,17,2021-07-17,373.0
21736,18,2021-07-17,480.0
21737,19,2021-07-17,510.0
21738,20,2021-07-17,2626.0
21739,21,2021-07-17,1953.0
21740,22,2021-07-17,1081.0
21741,23,2021-07-17,826.0
21742,24,2021-07-17,865.0
21743,25,2021-07-17,806.0
21744,26,2021-07-17,692.0
21745,27,2021-07-17,700.0
21746,28,2021-07-17,681.0
21747,29,2021-07-17,621.0
21748,30,2021-07-17,694.0
21749,31,2021-07-17,621.0
21750,32,2021-07-17,563.0
21751,33,2021-07-17,526.0
21752,34,2021-07-17,454.0
21753,35,2021-07-17,414.0
21754,36,2021-07-17,383.0
21755,37,2021-07-17,371.0
21756,38,2021-07-17,355.0
21757,39,2021-07-17,369.0
21758,40,2021-07-17,356.0
21759,41,2021-07-17,309.0
21760,42,2021-07-17,235.0
21761,43,2021-07-17,243.0
21762,44,2021-07-17,269.0
21763,45,2021-07-17,218.0
21764,46,2021-07-17,205.0
21765,47,2021-07-17,214.0
21766,48,2021-07-17,204.0
21767,49,2021-07-17,185.0
21768,50,2021-07-17,171.0
21769,51,2021-07-17,175.0
21770,52,2021-07-17,150.0
21771,53,2021-07-17,148.0
21772,54,2021-07-17,134.0
21773,55,2021-07-17,127.0
21774,56,2021-07-17,139.0
21775,57,2021-07-17,109.0
21776,58,2021-07-17,124.0
21777,59,2021-07-17,102.0
21778,60,2021-07-17,108.0
21779,61,2021-07-17,78.0
21780,62,2021-07-17,60.0
21781,63,2021-07-17,57.0
21782,64,2021-07-17,63.0
21783,65,2021-07-17,48.0
21784,66,2021-07-17,34.0
21785,67,2021-07-17,39.0
21786,68,2021-07-17,41.0
21787,69,2021-07-17,23.0
21788,70,2021-07-17,20.0
21789,71,2021-07-17,20.0
21790,72,2021-07-17,15.0
21791,73,2021-07-17,17.0
21792,74,2021-07-17,21.0
21793,75,2021-07-17,17.0
21794,76,2021-07-17,10.0
21795,77,2021-07-17,10.0
21796,78,2021-07-17,10.0
21797,79,2021-07-17,11.0
21798,80,2021-07-17,4.0
21799,81,2021-07-17,5.0
21800,82,2021-07-17,6.0
21801,83,2021-07-17,3.0
21802,84,2021-07-17,4.0
21803,85,2021-07-17,4.0
21804,86,2021-07-17,5.0
21805,87,2021-07-17,6.0
21806,88,2021-07-17,3.0
21807,89,2021-07-17,5.0
21808,90,2021-07-17,1.0
21809,91,2021-07-17,2.0
21810,92,2021-07-17,4.0
21811,93,2021-07-17,0.0
21812,94,2021-07-17,1.0
21813,95,2021-07-17,2.0
21814,96,2021-07-17,0.0
21815,97,2021-07-17,0.0
21816,98,2021-07-17,0.0
21817,99,2021-07-17,0.0
21818,100,2021-07-17,0.0
21819,101,2021-07-17,0.0
21820,102,2021-07-17,0.0
21821,103,2021-07-17,0.0
21822,104,2021-07-17,0.0
21823,105,2021-07-17,0.0
21824,106,2021-07-17,0.0
21825,107,2021-07-17,0.0
21826,108,2021-07-17,0.0
21827,109,2021-07-17,0.0
21828,110,2021-07-17,0.0
21829,111,2021-07-17,0.0
21830,112,2021-07-17,0.0
21831,116,2021-07-17,0.0
21832,120,2021-07-17,0.0
21833,121,2021-07-17,0.0
21834,124,2021-07-17,0.0
21835,221,2021-07-17,0.0
21836,12,2021-07-18,8.0
21837,13,2021-07-18,16.0
21838,14,2021-07-18,9.0
21839,15,2021-07-18,86.0
21840,16,2021-07-18,29.0
21841,17,2021-07-18,26.0
21842,18,2021-07-18,46.0
21843,19,2021-07-18,53.0
21844,20,2021-07-18,166.0
21845,21,2021-07-18,141.0
21846,22,2021-07-18,91.0
21847,23,2021-07-18,78.0
21848,24,2021-07-18,83.0
21849,25,2021-07-18,93.0
21850,26,2021-07-18,71.0
21851,27,2021-07-18,86.0
21852,28,2021-07-18,74.0
21853,29,2021-07-18,72.0
21854,30,2021-07-18,86.0
21855,31,2021-07-18,82.0
21856,32,2021-07-18,72.0
21857,33,2021-07-18,56.0
21858,34,2021-07-18,58.0
21859,35,2021-07-18,54.0
21860,36,2021-07-18,48.0
21861,37,2021-07-18,39.0
21862,38,2021-07-18,48.0
21863,39,2021-07-18,41.0
21864,40,2021-07-18,48.0
21865,41,2021-07-18,35.0
21866,42,2021-07-18,26.0
21867,43,2021-07-18,22.0
21868,44,2021-07-18,20.0
21869,45,2021-07-18,25.0
21870,46,2021-07-18,26.0
21871,47,2021-07-18,25.0
21872,48,2021-07-18,16.0
21873,49,2021-07-18,15.0
21874,50,2021-07-18,18.0
21875,51,2021-07-18,12.0
21876,52,2021-07-18,11.0
21877,53,2021-07-18,16.0
21878,54,2021-07-18,9.0
21879,55,2021-07-18,10.0
21880,56,2021-07-18,14.0
21881,57,2021-07-18,14.0
